text,label
nhebou ijra2at fawria lelbtala surtout les maitrisards car bel7a9 le chomage est pénible elwa7ed fad fad fad rabbi ykoun fil3oun,0
saddakt ena za7 chbikom mathebbouch tefhmou li ma3adch msadkinhom jme3et mariem bil kathi willi fil ka3da hethika lkoll ma3adch n7ebbouhom klemhom mahouch yenfa3 fina mariem bilkathi w maya liksouri kol ma tethyek bihom denya ydawrouha ysa5fouvw haddouhom bil katl,2
kol 3am wenta b5ur président jam3iti ca mnawer y a m3allemm,1
vraiment un grand bravo,1
rajel mahboul,0
3la gid ma5net denya na galbi sfe,1
hh fli9tni ya m3alim hh,1
 boy girl so nitsawir ili il baby doy allffmabrouk,1
salouma y a m3alm,1
hh le ta3li9,2
a7na m3ak slim inchalla bitawfik wnajeh,1
a7na m3ak ye slouma ye m3adhibhom,1
3idk mabrouk ya si slim,1
amiine oyahmi kol moslim 3la wajh el arde,1
ya rabi tinjah,1
slouma wahra wedjej y koh yakfika fahran annaka el wahid le plus jeune fi élection qui appartiens à dar el mosennine,1
m3alem slim fbi,1
enty tkhamem fe chohra hh 9alo ena ytfarej feya miet elaef ebki 3la hamek andek ytfarjo fik 3la chen youtube bech ywarik 9adecho ji3an h1mo k3n leflous w chohra wkima 9alo berasmi mest3ar men darhom ci ala leflous w chohra mahomech bech yemchew m3ak lel 9bar,2
ma tetsawarech 9adech nefrah kif nal9ak 3amla story wala mhabta taswira,1
inchalla bil5ir,1
neksa ken enti hata el wahra wericha mafamech,2
m3alem yal marzou9i,1
hedha sidkom slim hh,1
bravo ema wlh lé yestehlou ya slouma 7abou y5arjouna b trafique,1
vibe 7aja behya nchallah ta3jbkom asm3ouha max max partage le5wet svp,1
wech tetkaber ya binti nhar eli bech tmout makech bech thez sabat eb mleyen bech thez fi3lek ya7bini,2
quel que peuple tunisiens il sans malade,2
bech yetared mêla,2
9wiya bsraha,1
kol 3am ou tounes belf 5ir,1
svp lien,0
nchalleh trebho wtniko bnat na3ima mobist,2
degage stp on a marre,2
ch5as ken jiit raiis,1
ma7lek samara,1
mahlek rabi ma3ak,1
bravo abde raouf chebbi weld bled w cha3bi wiheb nas w nes thebou wihareb 3alebled wiheb lebled bravo brovo bravo hadhaka rajel liguir 3la bladou wihebelha elkhir wine3ma roufaa kbert fi 3inina nas kol et m6 bcq khouya w rabi i3inek wasel,1
far5 chkounek,2
ach bih hadha ma aajbou chay hamma hammami ,2
3lach ma3anech ma9ar aleti7ad,1
hmara hadi mafhamtche 3lesh djibouha,2
dharourit tef3il tindhir 3awn hirasa bi steg,2
nchalla raby m3ak si slim,1
ky enty weld jam3iya w 7ass 3liha bara dez faztek w 5ales dyoun ely 3and l fifa wela juste kleem,2
tawa alèxis,1
la tasmaho lilmortazaka bido5ol alhadika oi tachkik fi haya bihadaf ifsad farhatina layla bi3aoidat aljmahir lilhadika ya jamahir ifriki otrodo elmortazaka,2
mahich shiha lahkeya nhatheka kol caméra cachée 3amletha mariem mt3 sitkom wla chnia hh jadet 3likom hh,2
bled mchet bled da5let fi 7it lyoum ystahdfou a9wa 7aja fi tounes w hwma la 3ale9a mala dawla mala 7kouma mala ham,2
bourguiba était un leader ben ali un dictateur marzouki est ridicule,2
rabi yfadhelhelek bayouta w ytawel fi 3morha,1
ti mahou 9al 7achekom zab,2
pff w ithibbou tounes t9imla 9ayma rabbi m3aha w barra akkahou kol men 3andou zouz frinq ytraas libled brabbi intouma sraftou sraftou sid kamlou intakhbou ilba7ri ijlasi w si slim kif i7ib ibayen li innes klamou s7i7 ala houa zada ma isawrech ach amel w bayen fe3l mouch klam kif hak illi jaybinha ilbarah w 9atlou mounadhla pff,2
rabbi kbile inchallah ça se passe bien,1
fama haja base gerr gerr,1
sma3et 8onayet eradi pray wmba3ed sma3et l8onay hathi 93adet nath7ek 3la rou7i tawa hatha rap,2
ya fertasa ya beuou3a ya wejh echerana,2
heyla yecer ya klay manich mestaness nesm3ek ama l ghneya hedhi toop,1
nchalla mabrouk w rabii yhannik,1
3ib wallah tafd7ou fel nes haka malla moustawayet,2
ti sorem ommok ta7an mil brima,2
top 7ogra,2
dhawedi 4alou fi ca,1
 novembre fi hal w9ayet ajwe2 i7tifeliya hlowa ama ki nifakar nomrodh cha3b 7ziîiin,2
atef sekak wlh enti akber mibon,2
vive club africain forza ca,1
rabbi yechfih nchallah,1
triki ya sa7bi tfedlikaa,1
rabi maak ched shih metrekhech bonne année,1
inchallah nkamllou bilel mohsni yelzemna mallet fil axe,0
3alèch benezaret takerhouha 5ater melyèna bel weleya te5afou lè yiti7ou fikom 3ala hèdika metejiwehèch,2
ti bara ya3tik nam,2
staferalh adhime,1
salate ennebi 3ala jam3iti vive ca,1
el fyda tfezou el boutoula,1
bonne anniversaire si slim kol 3am wenti balf 5ir,1
aman palette mnin,0
teselol wadha7 seyidii l7akam,2
eslim ba3 o rawa7 emchat ebhim o game7 sayeb a3lik ya8afas mohmtek ewfat ba3ed ca,2
très belle habibti,1
ey bara hez énti barnamej w ebbii w ttsaref w hawel tkamem ness tawa njiw m3ak,2
slim ryehi ken ma3awench taw kolha tahbet 3liih besseb wenti lebes 3liik kifeh metemchich t3awnou wkeen mche 3awnou taw lkolha tahbet 3liih besseb kifech itejer bdam etfol hedhaya bch lfou9ara yentakhbouh mala maw9ef awel mara mahouch bech yete7ssed khatrou lebess 3liih,1
rassi oujahni m en cv mtehouu koltelkom des le er jour rahou mhallemm,0
5aliweh ye5dem,1
lkolna m3ak sadi9i 7a9ek maydi3ech lkolna free sami,1
vraiment ya3tek esa7a fel klem eli 9a3ed t9ol fih,2
saiid raiis etwensa eli yghirou 3al bled el kolna m3ak,1
a5ralou fik slouma ya rajel yheb bledou wala i5aleha kamcha tahana ihrbou inikou lebled,2
fii9 3asbaa ééh,2
haw walla 3atba kima el marzouki,2
daherli diskour s5oun,2
rabi m7ak,1
ikbess rou7ek chnaya hal 7ala i3tisam 9odem le9sar jeyebha cha3bi lin 5artou alik,2
tafi rou7ok ya amin gara,2
rabi ya7ik min amthalou wou snin daima,1
mafibelich etta7ana li kifek ye3r9ou hh,2
rabbi maak ou ahna maak ou inchallah el ghalia tarjaa comme jadis,1
snin dayma w kol 3am winta 7ay b10 5ir si slim,1
bras ommek ya marzou9i jewebni na barsha 3bed testana f réponse,1
3ora ma9boula,1
chy matbadel kima sampson kima sampson,0
ommek ommek bouk bouk el benti betti w chouk chouk,0
el 3amal yelzmou ighales fhemt toua,2
chbiha katar meraj3etenech flous sakhr el matri eli ya7tami b sadi9etna katar,1
hmd ki hbat ena 7efa4tou 9bal mayahbat,1
lhob haw beynn fi 3inihaa,1
mel mafroudh yeta3dem houwa 3la tasri7 kima hedha,2
bdit tsa7lel,2
waktech tahbet hethi,0
chkoun ytfrg aout ,1
c est la vérité ljoumhour m3ak,1
bravo khoya slim nchallah rabbi y3awnek,1
bahi ama 3endo chaway mahchi,1
aya aw fi joret si bassem mte3 zebi méchi ya7ki fi mosaique haw slim 9alkom najem nemchi 3la rouhi béhi haka,2
ya hsan ya sikkir makanek fil bar hareb min dinek taw tal9ah yestana fik and rabbi sobhanou,2
hh hata mil sardina terchi isma3 asidi n3ichou winchoufou,2
bellahi ya si slim choflna hal partiette jam3iya maadcch yet3awd f hannibal el mou3al9 ynaber 3lik w 7al w kol chy bellahi a3mlou haja fiha el hkeya,1
wa dinouha al islem wa yajibou elmouhafatha alyahi,1
bravo belles paroles et sonorité,1
allah yarhmou wi na3mou,1
bkani walah dmo3 ghlyn bkaa fia meskin,1
bouk kbelne ehna,2
ta3rif mana9sna ken avant buteur k w b9lbou kif 3amro zaki,1
akber soukerji wbeznes lotf ye rabi,2
8oneya mt3 9o7b,2
chwayya sérieux ya jmé3a,1
saydi lak anjeh wa atufik,1
bellehi chneya 7keyet ettounsia,1
rabbi yechfih wi 5allihoulek ya si slim ya 9ali,1
m3alem ya slouma ya 9aherhom,1
haya ya slouma he4iya forsetna bech nraj3ouh ll jam3iya et merci,1
je vais tacheter a tapis a bagage car tu n auras plus l occasion de faire le con wal hmdl dawla bdit tabek fil kanoun 3al fassidin,0
enchalah ma yohrobch,2
bsara7a zin elli 3andkm majed machlh 3lih,1
lli 3ajbto 7al9et lila ya3ml like ,1
7aja mli7a,1
ya5i win nemchi tsadefni terma,2
hetha houwa cha3b ca,1
3lamiya wasl sa7bi,1
kol 3am w ca metfaw9a,1
jozef dh esmi helmi,1
belahi 3la enaiho selem ya7ko,2
rabi yfadhelhelek w tefrah biha nchallah,1
sbe7 nour ya m3alem ya m3adhebhom,1
bravo a7la rais jam3ia,1
kol 3em wente bèlef 5er,1
hh sby7iya,2
raditouha 5arya kbira yecer rakom loll,2
7alitlhom enti wala 8irk mochklthom elkolkom zeroo,2
kol 3am w enti 7ai b10 5ir,1
t mnaik w sare9 chekia bih libia douwalien,2
klemek mta3 wa7ed 3amel 3amla,2
ma7la zinek bayrouma ye5i fi soussa,1
si slim kont metmayez fel7alaka bien bravo,1
hadhrou sorek tunis chay hachem,2
aidek mabrouk président,1
slim riahi élu président du catt club africain tawa tawa,1
dhohour fi ettounisia 3refna blownou hadhi war9a o5ra bech yal3bouha ejema3a puisque war9et elbajbouj ethar9et,2
aalech fl qraya,2
rais koura ma choufnech elboutoula,0
im3ak ya im3allem,1
awel marra nchouf bayen moch mamdhi w moch ma5toum w moch mdhamen 3la chkoun te7chou fih,2
alhaa nayeek bl jam3eyaa wala sayeb zboubna nhezoha a7na 3lee ktefna wahdna,2
mabrouk alina w 3lik nchala,1
awawawawaw 3alamiya,1
farda wlget o5tha,2
rabi ifarej 3lih,2
hh ya m3alem,1
bender yeslim bender elli meye3rfecchi emma ena na3rfek ha9 elme3erfa hana 9rib netla9aw,1
ma3endouch adab essahfi we yasseur monhat we ma3andouch mawthou3ya maye3jbnich hata le profil mta3ou mouch mta3 sahafa jiboulna les jeunes we khalouhom yebd3ou mouch yekaydouhom lghayat khabitha,2
rabi yhmik men kol char ehna m3ak,1
koll âme winti bikhayr y a si slim koll insane najeh base rahou mahsoud rabbi make,1
aslema khomologia,1
boy rabi ewsalk besalm nty o weldek,1
tawa bel hak olghi el fahas w olghi 3akda ezawaj fi nouzel w olghi 3oukoubat ezatla hata howa echa3eb el kol zatel si kais emwafek,2
lool mala 7ogra,2
m3alemm wrana m3ak,1
kol mouled winta b10 5eyr winchallah dawman fi te2ello9 w tounis ma7mya b rjelha winseha yee rab,1
belehi mak alekher fel klem li tahki fih ema ken hkito ala nes li kada tmout wnkhaliwha t3ich khir nwakfou mouten labed sea kbal le nwakfou ightisabhom,1
bahi wrabi esahel ama echnowa el mariwol ejdid,1
mele5er ymout fi taxi walla fama 7aja o5ra 5ater w7elt,2
hanina nhanouk,1
billahi fach 9a3id ta3mil ya si il moncef kol mara 3amil 3afo 3am 9a3id itssaybina fil limjarma ilkolhom tawa raj3o lil brakajat et lil i5tissab tawa na7na 7abine liblad tinthaf winti kol mara imssayibhom mil 7abiss tawa hathi siyassa 3amilha bin3ani bach tab9a liblad fi fawtha walla ichnowa a7kaytik,2
mafamach i5na ahsin min i5na tounis ha zibi,2
3leh hakaka il 3louch 3adhibtouh sikina 7afya w inta tmachi w traja3,2
el hamdeli alik,1
wa7dek ya slouma yelzem champions ligue l3am hedha vive ca,1
tahia kabira l a3azz sadi9 sanfara bit ngolah hbk fort sahbi dima jdid from morroco,1
hamma weled echa3eb mounadhel wrajel dhed enahdha wtajamo3 aya votez 3ad,1
bravo hedha klay mte3na li na3rfouh,1
samedi je suis en tunisie inchallah,0
boss ya riahi,1
rabi yéchfih,1
mala manadher tfouh 3la zabouromokom el kol tahanet el ghanouchi mta3 zebbi,2
tahchi fih hayy l buzz,2
rabi m3akm mat5afouch inchalah l3amaliya tanja7 w labés w ili 3andou 7aja jdida 3lihom y9olna,1
waaw malla chanson,1
bravoo w rabi m3ak,1
ya3tek 3asba lk w ll hiwar,2
rbi yhdik abnti,2
mba3ed e soissi w hatan w djabou w max yelzemna pivou behi w defenseurr,1
7amra w bi4a couleur lemdina,1
me3ndk win harb menha,2
chkoun li tal3 dabegh,2
ahla mzewdi fik ya tounes,1
kol chey bel barka mr le president,1
tared etahana là tkor 3là sormk m3àhom,2
slm brabi mayda5lou ken fou9 sne l match ca w psg,0
il kbir kbir y slouma,1
ham abrek min ham kais ou le weld el 9ahba nabil el 9arwi c est un chien bien dressé,2
tbarkalah 3lik w rabi y7fdhholik,1
dhaher fyha mrida,2
bravo mais section l hand ne9sa baarcha,1
allah yechfik khalilo w slouma mnawer,1
a3mlto iriha akther min ilham il manten,2
bn chance slim ryé7i m7abtik lil 8alya hya li 5aletna n7ebbouk mch 7aja o5ra w nchalah tkoun 3inda 7osn 4an,1
klayy inikk lkole,1
mafhemna chy ya brahim,2
saieb rajel yekdem la ah alikom,0
rabi yonsr el ha9,1
raw3a hh wiou,1
slim n7eb nechri tayara,0
jihhch echecha ya serrak ya kalleb ya ji3an ya waki hetta al bac m 3andekch ya ji3aan y mte3 erracha w al hebs,2
el flous t7y enfous,2
rani in7ebouk patron zourna fi kairoan weslatia,1
kalay barvo,1
rabbi m3ana ama yelzemna nosbrou khater mouch sahel tbaddal jam3ia kemla w ana hatta kif ma nhezouch championat fama programme behi pour les annees prochains dima ca,1
zaza_show_ nchallh rabi yorz9ek men 5irou wibareklk fi sa7tek w3ayeltek wmalek,1
mnawra ee houma,1
chnawa naw3ha pizza hadhi wichbaha 3al lajnab mhich mango5 lakiz wandah,2
bravo king rabi m3aak ki tabda ilghalia jaouha béhi matkhafich min hatta cheý rana m3aak fi kol chey thib ta3mlou,1
slim ya maalem,1
 mlayen sout fi inti5abet zeda oki,1
a7la jma3ya 9weya barcha,1
chala rabi m3ak ya slim,1
wallah thablou tel père tel,1
hh 9adech metfe2el ye 7raymi,2
chniya 7kayet djabou,1
mosalselet torkeya,2
inti seri9 kbir w edara etounsia yelzemha we7id chdid lianhom zawdoha dima re9din w ma fema 7ad erje3 8odwa,2
kolkom sorra9,2
koll 3am wenta b khir,1
toul 3omrik m3allam,1
blhi chnwa hela mardh,2
hatta ana n9oul m3allem,1
3assba lili yakrhou,2
fe9ou beya sanfour ye ghali,1
amine ajmaiine,1
sbe7 el khir bech tcharek fi linti5abet ejaya,1
slouma boul a3léhoum,2
a7sen rapper klay,1
ly 7fath track 9ball ma yhbt ythbt 7thouro,1
klay sayee hbel,1
thabill la8neya bravo,1
barra nayek mouch 5ir,2
pourquoi pas celui de qatar qui a notre argent el bar7rain hasnouna allah wan ne3ma alwakeel,2
i3lem el 3ar,2
hamdella 3alik,1
braa vv oo,1
inchallah finaliste,1
tga3ed 9oul charif w moukafah ya ma3dnous anta hh,2
slim juini,0
kol 3am 7ay bi10 khir,1
slimani y a slime y a raihi rake matendemch hata esmou 3la ismek,1
aya a3tina 7aja ala rassoul lah weli sayerr tw kima morsi mta3 masr,1
yaa3tq alf dirab 3asba nekto zbobna yaatyha 3asba tounes okhrj mn dirrabha la netneko,2
rabi yichfih ama slim riahi arjil mitahana ili ygoulou kbarat lifri9i,1
barra allah yar7emm weldiikk barrddtli 3la 9albi,1
barnamaj kachf ilmastour hatha izid il mojtama3 kan jahl wen7itat wen3idam lel a5la9,1
hadhi 7achya bel7ram la yji chay isichel 5ir mennou w entom tfarjou hadha el medeb 7chahoulkom hh,2
flous ili 3andou libya hh,2
ana kount nakel fi l7am djej ama tawa ya7asra 3alouch 7out hh,1
tawa awal nhar ya3mloulou i3tisam tawa ykata3 erajel kalou mostathmer d,2
alah yarhmo w yna3mo w yaghferlo,1
twanssa tnakou,2
t7in belkilo d,2
haja jdida,1
t cool un grand garcon dieu te benis ta mere lah i chafiya,1
bou zinek halouma,1
baybay 3alikom,2
brabbi si slim min wa9tech wallit t7ebha enti enadi el efriqui ena no93od behet kifech la3bed tsadek we7ed kifek mnin jit eness el kol ta3ref elli enti dakhel 3ala masla7tek,2
enchala marbou7a ew rabi ykawik 3ala dhalmin,1
bahi homa chraw chabiba wenti ch3amalt m3a el kef,2
toop gati sanfara,1
nchalleh ya rab aminee,1
rebhou mrbhouch ca hiya loula,1
notre nostalgie,1
kol aem enti bi khir,1
rabi iwafkak,1
chof hamdi lmedeb kifech ched jam3ito korza w maykhamemch fi siyesa ela lclub 3ana idara mnaika lkolhom tam3in feha jam3iya lin nekolha omha ama jomhorha dima m3aha b9odret rabi,1
si slim ma netsar3ouch ejam3iya sur la bonne route 9a3dine nasn3ou fi ela3b wala 3ana un fond jeu tayara barcha el koura to5rej ndhifa tet3ada 3la les ligne 7aja jdida fi lclub w tbacher b5ir apart kelke faute eli lezem yetsal7ou w kif ma 9otlek ma yelzemnech netsar3ou,1
rabi hdek wi7iblik l5ir ifra7 w wassil,1
ohh mabrouk yetraba fi 3azkoum,1
ben salah sayeb salah lol si t aime pas qu est ce tu fou dans cette page change de cremerie,2
b 9odrit rabi nirb7ou,1
je veux bien tester oxygen glow mask,1
9a3id lehi ken b 7kayet elfar4a w jam3iya da5iltha fi 7it,2
l i mn alg yban hna,1
mabrouk 3lina w nchalla hethi elbedaya w mazel mazel,1
brabii naksou tilhaww brawhkoom,1
votre adresse mail svp merci,1
eli masma3i el7iwar hada machef chai,2
5alli ygoulou wach yhem a7na m3ak we surtout berjoulia afkarek yasser ma3koula mais momken el7aja elli n3ibha 3lik personellement annou i3lamyen el7ezb mouch ga3ed yodher barcha et surtout fil baremej el7iwarya,1
slim kolna m3ak,1
lwled abone 3la chen chwaya taji3,1
bravo jenjoon ,1
ti belhi yazou li a3ml 3amla wa7d libi mouch jerbi a3rfou ach ta7kou taw raj3tou jerba biha wa3liha,1
vas y slouma,1
5alli tawwa si ben 7essin wella ben tabbela yen3em biflous cactus m3allem ya si slim tharbet m3allem,1
hh hhj matyahnaa bihom l i ihibouu kaftaji,2
aidek mabrouk snin dayma inti ouelaila mohamed,1
mabrouk 3lina tonton slim,1
maktarkom ya nbara pff rajil ya7ki m3akom we 3atikom 9dar il 7asil mosteweyet,2
ca tv wa9tech,1
slaying rayou je veux bien essayer ce masque oxygen glow et le fameux scrub and mask,1
m3alimm ya slouma,1
klay weld virage viva forza ca,1
chneya ma3neha,1
yekhi zere3 marijuana,2
khedma mezyena barcha tkhayel ken jet fi film de 1h30 wala 2h naaref yekhou barcha wakt f tournage mais tatla3 haja men wra l39al again khedma tayara w nestanew f haja mezyena kil3ada keep it up bro,1
hahahaha président fassaashahahaha sa7a slouma ken tkammel edabselna e jam3eya fel mercato hetha kima na3ref ena ou tjibelna star d un calibre 3omrou mé jé el tounes berrasmi m3allem,1
mabrouk le,1
mala mlayeka 3la wejh lareth tfoo,2
sans commenter wlh braavo,1
slm 3lykom gouloulne tw wa9tech resulta de concours w cirtou resulta de concours de groupe chemiq en guebes eli mn mars nestenou w ltw mefeme chey brabi 5arjoulne 5bar 3el mawthou3 hethe bech tetman le3bed w tethene et mr6,0
ti chbyk enssen mnyk chmd5lk fhe 3ndeh wle m3ndhech,2
bonna anniversaries si slim,1
inchallah aidek mabrouk kol 3am enti bkhir,1
ma3adech fahmin il fawz we9tech biji mredhna f jourret hal jam3ia allah layrabbe7 li 5allana n7ebouha,2
elbled 5ayda wentom te7kou 3le ca ahh 3le rjel tounes zeyed 3alem telet wdima lteli n7ebkom,2
ataw takhrawlou fih ya a7fade france,2
pour l admin de cette page 3lach tibloki fi les fan de si slimm pkoi t fait sa bsara7a raja3 ro7ek 9a3ed todlem fi si slim bha atari9a mouch fi les fann ok raja3 ro7ek chaya,2
belahi kifach ne7 vu,2
za7 sa5fetni hh,2
hi 3ad enta mak 3andek flous a3mel machari3 bech testarze9 minha hal 3bed eji3ana wmateb9ach ta7ki hakeka wela chay hetha mayjich wmaye3jebech,1
rabi m3ak wnchallah ma t5ayibnach fik,1
athouma 3bad nabara wou may7ibouch masala7it ijama3yiya wou mortaz9a mata3 hamdi lmidib wou amathalou slim kamail rahou joumhour lifri9i m3ak wou rabi nchalah,2
nice broo best,1
inchallah mr le president,1
aider mabrouk we senin dayma,1
asma3 ya sidi president ya3il f mou7adhra jamila,1
rabi yfadhlha hak mezyena lommek machalah 3likom bayouta,1
inchallah ziina,1
wenty chbech ta3mel,0
wiiw wooh 3la zebi,2
m3lem rabi m3k wa sa7fit al3ar fi tounis,1
ba vo,1
j adore rabi yhanikom,1
tawa siyasi wela kawarji slim ria7i,0
fachel kihwa ki entom baff,2
enti ser9 stt,2
blad da5la fi 7it w cha3eb y7ab la3eb,2
si slim ya m3allm,1
inchalah rabi 3inkon w tunes dima ghaliya,1
ya fehri y fased aymtek ma3douda ma3dch bich etawel bayask f mornaguia yestana y masa5,2
rabi i5afef a3lik w enchallh labes ya wlad nahdi,2
laha darja thebouh w allah ghriba fi echa3b edha ken ja ensan 3abi mgamel bech thanouh za3ma yziou m ennifak,2
rahou rajel w sid errjel y7ajeb 3alommima elli jebettou,1
nthif baien enajmou nektou etari5 el 3ari9 mta3ou m3a sayef el eslem elgathafi enthafa moch soura enthafa tari5,2
rabi y3inek si slim bel7a9 kan tar3ah inti elhiwar elwatani taw tet3ada elazma hathi ama hat chkoun yafhmek 9alo l ugtt,1
m3lm rabi m3ke,1
wallahi 3ib we7ed kima haka i9oul 3ala bledou nazr3ouha bati5 wa della3 layezi ahan karamet dawla wa zid ida5louh il talvza wa ba3d i9oulek chbih chabeb metmared ti wa9t yetfarjou 3lih iwaliw ye5tho fekra b3ida complètement 3ala li bled wa i5amoumo fil 7ar9a,2
slm brabi a5bar jam3ya sma3na barcha klém w marina chay el marcato 9riib bech youfa,2
slim ria7i far5 chkoun,2
slim wala 8irou kol kléb i7ebou 3al karasi w leste8lél winkom 9bal wala kenou syédkom mchab3inkom,2
bilahii na7ib nafhim 7aja fi tonas chabin w lina tafhin barch kan il 3ark il kalam il zayad fil 9anawa il 7ora kim il 7iwar il tonsi w monachtha il balid nafal w 9anat il tas3a bilah nida il rais dawla sakir 9anat il 7iwar w 7oh kol mo mathl ya 9ol kalma sida fil 7abis w monacht fath7ton tafooh,2
